Order ID,Order Date,Ship Date,Customer Name,Salesperson,Region,State,Category,Product,Quantity (Tonnes),Price per Tonne (INR),Sales (INR),Profit (INR)
JSW-2022-0613,02-08-2022,16-08-2022,IRB Infrastructure,Sneha Reddy,Central,MP,Special Steel,Stainless Steel,256,70153,17959168,1075915.62
JSW-2022-0614,30-12-2023,11-01-2024,Dilip Buildcon,Rahul Sharma,West,Goa,Long Steel,Wire Rods,98,50104,4910192,790074.72
JSW-2022-0615,20-02-2023,24-02-2023,IRB Infrastructure,Rahul Sharma,Central,Chhattisgarh,Long Steel,TMT Bars,430,74177,31896110,2437695.3
JSW-2022-0616,23-05-2022,04-06-2022,Larsen & Toubro,Priya Patel,Central,Chhattisgarh,Long Steel,Rails,340,49029,16669860,1059868.88
JSW-2022-0617,30-07-2022,12-08-2022,KEC International,Amit Singh,South,Kerala,Special Steel,Alloy Steel,209,82875,17320875,2027823.52
JSW-2022-0618,07-06-2023,16-06-2023,Shapoorji Pallonji,Amit Singh,Central,Chhattisgarh,Long Steel,Structural Steel,55,83189,4575395,234342.07
JSW-2022-0619,03-01-2023,07-01-2023,NCC Limited,Rahul Sharma,North,Haryana,Special Steel,Stainless Steel,10,81702,817020,141436.78
JSW-2022-0620,20-02-2023,01-03-2023,Ashoka Buildcon,Vikram Nair,South,Kerala,Special Steel,Tool Steel,211,65848,13893928,2178096.18
JSW-2022-0621,04-01-2023,13-01-2023,Shapoorji Pallonji,Amit Singh,South,Karnataka,Long Steel,Wire Rods,106,81400,8628400,929186.0
JSW-2022-0622,14-05-2023,27-05-2023,Ashoka Buildcon,Priya Patel,South,Karnataka,Flat Steel,Hot Rolled Coils,341,46029,15695889,1123815.97
JSW-2022-0623,14-12-2023,26-12-2023,Ashoka Buildcon,Vikram Nair,North,Punjab,Special Steel,Alloy Steel,450,74886,33698700,6201820.13
JSW-2022-0624,20-08-2022,25-08-2022,Ashoka Buildcon,Vikram Nair,South,Kerala,Special Steel,Alloy Steel,292,74494,21752248,2342873.89
JSW-2022-0625,14-07-2023,26-07-2023,KEC International,Rahul Sharma,North,Rajasthan,Long Steel,Wire Rods,374,77881,29127494,2632763.32
JSW-2022-0626,09-12-2023,13-12-2023,Shapoorji Pallonji,Vikram Nair,North,Rajasthan,Long Steel,Structural Steel,67,83028,5562876,679949.98
JSW-2022-0627,29-04-2023,12-05-2023,Tata Projects,Vikram Nair,East,Bihar,Special Steel,Stainless Steel,277,84981,23539737,1489287.43
JSW-2022-0628,12-01-2022,22-01-2022,Dilip Buildcon,Vikram Nair,Central,Chhattisgarh,Special Steel,Stainless Steel,472,67514,31866608,4150784.68
JSW-2022-0629,29-10-2022,05-11-2022,Shapoorji Pallonji,Rahul Sharma,West,Goa,Special Steel,Alloy Steel,225,68128,15328800,2975123.8
JSW-2022-0630,16-08-2023,21-08-2023,IRB Infrastructure,Rahul Sharma,Central,Chhattisgarh,Special Steel,Tool Steel,143,49025,7010575,1012292.03
JSW-2022-0631,12-10-2022,19-10-2022,Shapoorji Pallonji,Vikram Nair,East,West Bengal,Long Steel,Rails,52,53311,2772172,348848.51
JSW-2022-0632,29-08-2023,12-09-2023,Shapoorji Pallonji,Sneha Reddy,East,Jharkhand,Long Steel,TMT Bars,389,52310,20348590,2860467.04
JSW-2022-0633,03-02-2022,11-02-2022,Tata Projects,Priya Patel,East,Odisha,Long Steel,Wire Rods,258,56849,14667042,2492015.52
JSW-2022-0634,27-03-2023,10-04-2023,Shapoorji Pallonji,Priya Patel,Central,MP,Long Steel,Rails,404,70111,28324844,2427215.81
JSW-2022-0635,21-04-2023,30-04-2023,Dilip Buildcon,Amit Singh,Central,Chhattisgarh,Flat Steel,Galvanized Sheets,396,52601,20829996,1205608.5
JSW-2022-0636,29-05-2022,09-06-2022,Ashoka Buildcon,Rahul Sharma,West,Goa,Special Steel,Stainless Steel,204,70563,14394852,1744489.62
JSW-2022-0637,29-06-2023,12-07-2023,KEC International,Sneha Reddy,East,Bihar,Long Steel,Structural Steel,281,47688,13400328,865723.48
JSW-2022-0638,22-08-2023,31-08-2023,Dilip Buildcon,Priya Patel,Central,Chhattisgarh,Long Steel,Structural Steel,146,51440,7510240,663166.12
JSW-2022-0639,11-01-2022,24-01-2022,Larsen & Toubro,Rahul Sharma,Central,MP,Special Steel,Alloy Steel,356,56791,20217596,1960914.22
JSW-2022-0640,18-10-2022,25-10-2022,Afcons Infrastructure,Rahul Sharma,North,UP,Flat Steel,Hot Rolled Coils,360,74225,26721000,2744980.54
JSW-2022-0641,11-08-2022,23-08-2022,Tata Projects,Rahul Sharma,North,Rajasthan,Flat Steel,Hot Rolled Coils,490,83937,41129130,6107298.56
JSW-2022-0642,09-07-2022,13-07-2022,Shapoorji Pallonji,Amit Singh,North,Rajasthan,Flat Steel,Color Coated Sheets,346,82097,28405562,4842580.49
JSW-2022-0643,11-10-2022,26-10-2022,Ashoka Buildcon,Amit Singh,East,Bihar,Special Steel,Stainless Steel,337,74716,25179292,4743887.1
JSW-2022-0644,07-12-2022,10-12-2022,NCC Limited,Amit Singh,East,Odisha,Flat Steel,Galvanized Sheets,407,49088,19978816,2146121.43
JSW-2022-0645,02-07-2022,15-07-2022,Dilip Buildcon,Rahul Sharma,South,Kerala,Flat Steel,Color Coated Sheets,485,58151,28203235,3992034.87
JSW-2022-0646,23-09-2022,27-09-2022,Larsen & Toubro,Rahul Sharma,South,Andhra Pradesh,Long Steel,Wire Rods,324,51963,16836012,3146505.57
JSW-2022-0647,25-05-2023,30-05-2023,Larsen & Toubro,Rahul Sharma,North,Rajasthan,Special Steel,Alloy Steel,407,74221,30207947,1595424.23
JSW-2022-0648,12-06-2023,26-06-2023,Dilip Buildcon,Sneha Reddy,West,Gujarat,Flat Steel,Galvanized Sheets,473,70646,33415558,4551066.6
JSW-2022-0649,07-12-2023,22-12-2023,Dilip Buildcon,Rahul Sharma,West,Gujarat,Special Steel,Stainless Steel,286,59801,17103086,863639.21
JSW-2022-0650,25-10-2023,29-10-2023,KEC International,Vikram Nair,Central,Chhattisgarh,Long Steel,Structural Steel,215,48617,10452655,1513971.74
JSW-2022-0651,10-02-2022,19-02-2022,Afcons Infrastructure,Amit Singh,East,West Bengal,Long Steel,Structural Steel,341,58311,19884051,1520985.66
JSW-2022-0652,10-10-2023,20-10-2023,Afcons Infrastructure,Priya Patel,West,Maharashtra,Special Steel,Tool Steel,193,76883,14838419,930804.72
JSW-2022-0653,08-07-2023,21-07-2023,NCC Limited,Sneha Reddy,North,Punjab,Flat Steel,Cold Rolled Coils,260,70478,18324280,1089358.19
JSW-2022-0654,13-02-2022,22-02-2022,Tata Projects,Priya Patel,Central,Chhattisgarh,Flat Steel,Hot Rolled Coils,183,48673,8907159,896574.95
JSW-2022-0655,15-03-2022,18-03-2022,Shapoorji Pallonji,Sneha Reddy,Central,Chhattisgarh,Special Steel,Tool Steel,86,82968,7135248,606123.97
JSW-2022-0656,10-10-2023,13-10-2023,NCC Limited,Rahul Sharma,North,UP,Special Steel,Stainless Steel,134,53554,7176236,374275.02
JSW-2022-0657,02-09-2023,17-09-2023,IRB Infrastructure,Priya Patel,West,Goa,Flat Steel,Hot Rolled Coils,428,51968,22242304,1493058.08
JSW-2022-0658,02-12-2023,14-12-2023,PNC Infratech,Priya Patel,North,Punjab,Long Steel,Structural Steel,425,71346,30322050,2990822.71
JSW-2022-0659,25-05-2022,09-06-2022,Ashoka Buildcon,Priya Patel,East,Odisha,Flat Steel,Cold Rolled Coils,181,49143,8894883,605846.7
JSW-2022-0660,13-04-2022,28-04-2022,IRB Infrastructure,Sneha Reddy,East,Odisha,Long Steel,Wire Rods,483,83141,40157103,2253007.6
JSW-2022-0661,02-04-2022,16-04-2022,IRB Infrastructure,Amit Singh,South,Tamil Nadu,Long Steel,TMT Bars,13,45473,591149,45466.41
JSW-2022-0662,20-06-2023,30-06-2023,Ashoka Buildcon,Priya Patel,West,Goa,Long Steel,Wire Rods,115,54377,6253355,912826.34
JSW-2022-0663,19-09-2023,23-09-2023,NCC Limited,Amit Singh,South,Andhra Pradesh,Special Steel,Stainless Steel,315,56796,17890740,2819219.47
JSW-2022-0664,08-04-2022,20-04-2022,KEC International,Vikram Nair,West,Maharashtra,Special Steel,Stainless Steel,108,52700,5691600,1126882.89
JSW-2022-0665,02-06-2022,15-06-2022,Dilip Buildcon,Sneha Reddy,Central,MP,Long Steel,Wire Rods,151,48477,7320027,578705.59
JSW-2022-0666,22-03-2023,29-03-2023,KEC International,Vikram Nair,South,Karnataka,Special Steel,Stainless Steel,37,68867,2548079,236358.99
JSW-2022-0667,30-01-2022,09-02-2022,PNC Infratech,Rahul Sharma,West,Maharashtra,Flat Steel,Hot Rolled Coils,483,80216,38744328,2959413.48
JSW-2022-0668,23-07-2022,06-08-2022,KEC International,Priya Patel,North,Punjab,Special Steel,Alloy Steel,313,82995,25977435,2569060.44
JSW-2022-0669,20-01-2023,26-01-2023,Tata Projects,Sneha Reddy,North,Haryana,Flat Steel,Hot Rolled Coils,131,72039,9437109,1703237.23
JSW-2022-0670,11-04-2023,16-04-2023,Ashoka Buildcon,Amit Singh,Central,Chhattisgarh,Flat Steel,Color Coated Sheets,84,59166,4969944,940229.25
JSW-2022-0671,27-07-2022,04-08-2022,Shapoorji Pallonji,Rahul Sharma,South,Kerala,Special Steel,Stainless Steel,333,68500,22810500,4478462.65
JSW-2022-0672,25-06-2022,10-07-2022,KEC International,Priya Patel,Central,MP,Long Steel,Wire Rods,66,75509,4983594,591985.38
JSW-2022-0673,21-07-2023,27-07-2023,Tata Projects,Sneha Reddy,East,Odisha,Special Steel,Tool Steel,473,56136,26552328,3630186.94
JSW-2022-0674,15-03-2023,29-03-2023,Afcons Infrastructure,Priya Patel,Central,Chhattisgarh,Flat Steel,Color Coated Sheets,438,75327,32993226,3031273.48
JSW-2022-0675,11-08-2023,14-08-2023,Ashoka Buildcon,Rahul Sharma,East,Bihar,Special Steel,Stainless Steel,466,83782,39042412,7493716.74
JSW-2022-0676,06-05-2023,21-05-2023,Tata Projects,Sneha Reddy,North,UP,Special Steel,Tool Steel,27,72898,1968246,255219.03
JSW-2022-0677,16-05-2022,24-05-2022,NCC Limited,Priya Patel,West,Maharashtra,Flat Steel,Hot Rolled Coils,364,71648,26079872,5020116.76
JSW-2022-0678,21-08-2023,24-08-2023,Dilip Buildcon,Sneha Reddy,North,Delhi,Long Steel,Structural Steel,92,75099,6909108,1234576.88
JSW-2022-0679,02-01-2022,15-01-2022,Tata Projects,Sneha Reddy,South,Kerala,Flat Steel,Galvanized Sheets,330,75428,24891240,3872711.28
JSW-2022-0680,20-09-2023,01-10-2023,IRB Infrastructure,Priya Patel,East,West Bengal,Long Steel,Rails,395,62680,24758600,3830359.62
JSW-2022-0681,24-04-2022,03-05-2022,KEC International,Sneha Reddy,North,Rajasthan,Long Steel,TMT Bars,273,68854,18797142,3443574.12
JSW-2022-0682,29-07-2023,12-08-2023,Afcons Infrastructure,Priya Patel,Central,MP,Long Steel,Structural Steel,99,81620,8080380,1258366.05
JSW-2022-0683,18-08-2023,01-09-2023,Afcons Infrastructure,Priya Patel,East,Odisha,Special Steel,Stainless Steel,342,76358,26114436,4194161.48
JSW-2022-0684,20-12-2022,30-12-2022,Dilip Buildcon,Vikram Nair,East,Jharkhand,Long Steel,Rails,151,48569,7333919,436407.62
JSW-2022-0685,11-12-2023,26-12-2023,Tata Projects,Priya Patel,Central,MP,Long Steel,Structural Steel,241,69126,16659366,2831851.99
JSW-2022-0686,20-03-2022,24-03-2022,Shapoorji Pallonji,Amit Singh,West,Maharashtra,Flat Steel,Color Coated Sheets,469,56718,26600742,2480676.22
JSW-2022-0687,05-10-2023,08-10-2023,NCC Limited,Sneha Reddy,North,Punjab,Long Steel,Wire Rods,457,58386,26682402,3418099.64
JSW-2022-0688,22-01-2022,29-01-2022,Afcons Infrastructure,Rahul Sharma,Central,MP,Long Steel,Structural Steel,225,74088,16669800,2678109.83
JSW-2022-0689,03-11-2023,16-11-2023,KEC International,Sneha Reddy,North,Punjab,Special Steel,Tool Steel,181,71980,13028380,1782356.53
JSW-2022-0690,10-11-2022,15-11-2022,NCC Limited,Priya Patel,Central,Chhattisgarh,Long Steel,Structural Steel,300,53647,16094100,2973260.86
JSW-2022-0691,20-06-2022,02-07-2022,Shapoorji Pallonji,Vikram Nair,West,Gujarat,Long Steel,TMT Bars,85,68142,5792070,536677.6
JSW-2022-0692,21-11-2022,03-12-2022,Shapoorji Pallonji,Sneha Reddy,East,Odisha,Flat Steel,Cold Rolled Coils,92,60591,5574372,376479.71
JSW-2022-0693,19-12-2022,24-12-2022,KEC International,Sneha Reddy,East,Jharkhand,Flat Steel,Cold Rolled Coils,297,47273,14040081,2103667.35
JSW-2022-0694,27-05-2023,11-06-2023,Shapoorji Pallonji,Sneha Reddy,Central,MP,Special Steel,Alloy Steel,72,46633,3357576,371631.12
JSW-2022-0695,24-10-2022,08-11-2022,IRB Infrastructure,Priya Patel,East,Odisha,Flat Steel,Galvanized Sheets,341,64369,21949829,2657830.19
JSW-2022-0696,23-05-2022,05-06-2022,PNC Infratech,Rahul Sharma,Central,Chhattisgarh,Long Steel,TMT Bars,384,76390,29333760,5427513.28
JSW-2022-0697,26-02-2022,10-03-2022,Afcons Infrastructure,Vikram Nair,East,West Bengal,Long Steel,Wire Rods,238,68422,16284436,1040122.26
JSW-2022-0698,02-04-2023,15-04-2023,Tata Projects,Vikram Nair,Central,MP,Long Steel,Wire Rods,21,50478,1060038,138612.52
JSW-2022-0699,27-02-2022,12-03-2022,KEC International,Sneha Reddy,West,Maharashtra,Long Steel,Structural Steel,318,84654,26919972,3411658.94
JSW-2022-0700,26-12-2022,02-01-2023,Dilip Buildcon,Vikram Nair,South,Kerala,Long Steel,Rails,200,45798,9159600,849072.52
JSW-2022-0701,23-10-2022,28-10-2022,Ashoka Buildcon,Sneha Reddy,North,Punjab,Special Steel,Alloy Steel,389,72237,28100193,4792567.32
JSW-2022-0702,22-06-2023,30-06-2023,Tata Projects,Vikram Nair,South,Andhra Pradesh,Special Steel,Stainless Steel,83,58617,4865211,464553.07
JSW-2022-0703,24-07-2023,03-08-2023,IRB Infrastructure,Priya Patel,West,Maharashtra,Flat Steel,Color Coated Sheets,337,62912,21201344,2378305.33
JSW-2022-0704,06-11-2022,18-11-2022,NCC Limited,Sneha Reddy,South,Karnataka,Long Steel,Structural Steel,293,77151,22605243,1273464.94
JSW-2022-0705,04-11-2022,17-11-2022,Dilip Buildcon,Rahul Sharma,Central,Chhattisgarh,Flat Steel,Hot Rolled Coils,415,45160,18741400,1370063.72
JSW-2022-0706,11-10-2022,21-10-2022,Tata Projects,Vikram Nair,East,Bihar,Flat Steel,Color Coated Sheets,474,61039,28932486,1570061.5
JSW-2022-0707,03-05-2023,17-05-2023,Tata Projects,Amit Singh,East,Bihar,Special Steel,Alloy Steel,454,61902,28103508,4052509.19
JSW-2022-0708,18-04-2023,02-05-2023,Shapoorji Pallonji,Amit Singh,Central,MP,Long Steel,Wire Rods,307,48834,14992038,1078235.89
JSW-2022-0709,26-10-2022,06-11-2022,Tata Projects,Vikram Nair,South,Tamil Nadu,Long Steel,Structural Steel,224,68329,15305696,877127.12
JSW-2022-0710,03-12-2023,18-12-2023,NCC Limited,Amit Singh,South,Karnataka,Flat Steel,Cold Rolled Coils,288,66142,19048896,3445306.58
JSW-2022-0711,15-06-2023,22-06-2023,KEC International,Sneha Reddy,East,West Bengal,Special Steel,Tool Steel,190,54418,10339420,536974.15
JSW-2022-0712,12-07-2022,27-07-2022,PNC Infratech,Vikram Nair,West,Gujarat,Flat Steel,Hot Rolled Coils,121,55128,6670488,837195.83
JSW-2022-0713,15-05-2022,18-05-2022,Dilip Buildcon,Amit Singh,Central,MP,Long Steel,Rails,479,50006,23952874,1616456.05
JSW-2022-0714,17-12-2022,22-12-2022,NCC Limited,Rahul Sharma,East,Jharkhand,Flat Steel,Color Coated Sheets,465,84167,39137655,5027942.78
JSW-2022-0715,03-08-2022,08-08-2022,Tata Projects,Sneha Reddy,North,Punjab,Flat Steel,Cold Rolled Coils,362,59848,21664976,2082312.89
JSW-2022-0716,21-04-2022,24-04-2022,PNC Infratech,Vikram Nair,North,Delhi,Flat Steel,Color Coated Sheets,397,73262,29085014,1639741.57
JSW-2022-0717,11-01-2022,26-01-2022,Tata Projects,Rahul Sharma,North,UP,Flat Steel,Galvanized Sheets,32,49341,1578912,150386.43
JSW-2022-0718,30-05-2022,13-06-2022,NCC Limited,Vikram Nair,Central,MP,Special Steel,Stainless Steel,104,68038,7075952,384853.02
JSW-2022-0719,16-08-2023,31-08-2023,Larsen & Toubro,Vikram Nair,East,Jharkhand,Flat Steel,Cold Rolled Coils,268,82370,22075160,1330040.66
JSW-2022-0720,12-04-2022,18-04-2022,PNC Infratech,Sneha Reddy,South,Karnataka,Long Steel,Wire Rods,471,80201,37774671,1913262.13
JSW-2022-0721,11-03-2023,17-03-2023,PNC Infratech,Priya Patel,East,Odisha,Long Steel,TMT Bars,102,68253,6961806,1372834.51
JSW-2022-0722,23-05-2023,07-06-2023,KEC International,Amit Singh,West,Maharashtra,Long Steel,TMT Bars,248,52229,12952792,1657428.09
JSW-2022-0723,13-04-2023,25-04-2023,NCC Limited,Sneha Reddy,Central,MP,Flat Steel,Galvanized Sheets,262,52583,13776746,1483992.06
JSW-2022-0724,13-03-2022,28-03-2022,Dilip Buildcon,Amit Singh,South,Andhra Pradesh,Long Steel,Structural Steel,447,73046,32651562,2557196.8
JSW-2022-0725,20-06-2023,03-07-2023,Tata Projects,Rahul Sharma,South,Tamil Nadu,Special Steel,Alloy Steel,354,51892,18369768,2010671.48
JSW-2022-0726,23-07-2022,31-07-2022,Afcons Infrastructure,Vikram Nair,South,Kerala,Long Steel,TMT Bars,389,56057,21806173,1301971.61
JSW-2022-0727,01-01-2024,16-01-2024,IRB Infrastructure,Vikram Nair,West,Maharashtra,Flat Steel,Color Coated Sheets,381,77709,29607129,2717275.68
JSW-2022-0728,12-05-2023,23-05-2023,NCC Limited,Priya Patel,East,Bihar,Long Steel,Rails,351,84529,29669679,5712031.01
JSW-2022-0729,18-05-2022,21-05-2022,Tata Projects,Rahul Sharma,West,Maharashtra,Flat Steel,Galvanized Sheets,260,77589,20173140,1707117.05
JSW-2022-0730,01-12-2022,06-12-2022,NCC Limited,Vikram Nair,North,UP,Special Steel,Stainless Steel,101,70076,7077676,995741.17
JSW-2022-0731,09-11-2023,19-11-2023,Dilip Buildcon,Vikram Nair,Central,MP,Flat Steel,Color Coated Sheets,415,75541,31349515,2517045.13
JSW-2022-0732,02-05-2022,11-05-2022,Dilip Buildcon,Amit Singh,East,Jharkhand,Special Steel,Tool Steel,19,47070,894330,177619.96
JSW-2022-0733,07-11-2022,21-11-2022,Shapoorji Pallonji,Sneha Reddy,West,Gujarat,Long Steel,TMT Bars,26,56591,1471366,196427.34
JSW-2022-0734,18-05-2023,31-05-2023,PNC Infratech,Vikram Nair,West,Maharashtra,Long Steel,Rails,259,52168,13511512,1828489.73
JSW-2022-0735,22-05-2023,03-06-2023,Ashoka Buildcon,Vikram Nair,Central,Chhattisgarh,Long Steel,Wire Rods,269,48652,13087388,1422700.15
JSW-2022-0736,11-01-2023,19-01-2023,IRB Infrastructure,Rahul Sharma,East,Jharkhand,Long Steel,TMT Bars,24,83696,2008704,114029.64
JSW-2022-0737,27-02-2022,12-03-2022,Afcons Infrastructure,Priya Patel,East,Bihar,Flat Steel,Color Coated Sheets,186,68420,12726120,1422645.83
JSW-2022-0738,28-04-2022,06-05-2022,Shapoorji Pallonji,Rahul Sharma,South,Telangana,Special Steel,Stainless Steel,476,49292,23462992,4231339.3
JSW-2022-0739,08-03-2023,15-03-2023,Larsen & Toubro,Sneha Reddy,Central,Chhattisgarh,Flat Steel,Color Coated Sheets,346,72687,25149702,3400426.09
JSW-2022-0740,11-04-2022,26-04-2022,Dilip Buildcon,Rahul Sharma,Central,MP,Long Steel,Rails,302,70578,21314556,2096568.05
JSW-2022-0741,23-03-2023,29-03-2023,Dilip Buildcon,Rahul Sharma,South,Telangana,Long Steel,Structural Steel,95,64629,6139755,641605.29
JSW-2022-0742,16-02-2023,03-03-2023,Afcons Infrastructure,Vikram Nair,Central,MP,Long Steel,Structural Steel,34,64485,2192490,437257.39
JSW-2022-0743,28-06-2023,08-07-2023,Ashoka Buildcon,Priya Patel,North,Rajasthan,Flat Steel,Galvanized Sheets,149,49408,7361792,993578.69
JSW-2022-0744,07-07-2023,15-07-2023,Afcons Infrastructure,Sneha Reddy,East,West Bengal,Special Steel,Alloy Steel,268,64654,17327272,1991537.26
JSW-2022-0745,20-01-2022,02-02-2022,PNC Infratech,Priya Patel,West,Gujarat,Special Steel,Tool Steel,242,80885,19574170,1508975.26
JSW-2022-0746,21-03-2023,02-04-2023,Larsen & Toubro,Vikram Nair,Central,Chhattisgarh,Flat Steel,Color Coated Sheets,147,79912,11747064,2012742.2
JSW-2022-0747,04-11-2022,13-11-2022,Ashoka Buildcon,Amit Singh,South,Telangana,Long Steel,Wire Rods,133,54861,7296513,1181779.93
JSW-2022-0748,20-09-2022,03-10-2022,IRB Infrastructure,Priya Patel,North,Punjab,Long Steel,Structural Steel,431,63811,27502541,4040299.24
JSW-2022-0749,14-11-2022,24-11-2022,Dilip Buildcon,Vikram Nair,West,Maharashtra,Flat Steel,Cold Rolled Coils,108,46815,5056020,439054.62
JSW-2022-0750,30-01-2022,06-02-2022,NCC Limited,Vikram Nair,West,Gujarat,Special Steel,Stainless Steel,113,55443,6265059,569536.43
JSW-2022-0751,27-03-2022,04-04-2022,IRB Infrastructure,Amit Singh,South,Tamil Nadu,Special Steel,Alloy Steel,410,46304,18984640,1106787.25
JSW-2022-0752,08-08-2023,22-08-2023,PNC Infratech,Rahul Sharma,North,UP,Long Steel,TMT Bars,213,54211,11546943,986180.21
JSW-2022-0753,17-11-2022,25-11-2022,IRB Infrastructure,Sneha Reddy,Central,Chhattisgarh,Long Steel,TMT Bars,131,84309,11044479,754796.54
JSW-2022-0754,09-10-2022,19-10-2022,Ashoka Buildcon,Amit Singh,South,Kerala,Flat Steel,Cold Rolled Coils,64,56478,3614592,296816.91
JSW-2022-0755,10-03-2023,20-03-2023,Afcons Infrastructure,Amit Singh,Central,MP,Long Steel,Structural Steel,368,52403,19284304,1879708.45
JSW-2022-0756,13-09-2023,16-09-2023,Larsen & Toubro,Priya Patel,South,Telangana,Long Steel,Structural Steel,430,65196,28034280,1490334.05
JSW-2022-0757,31-08-2022,10-09-2022,Ashoka Buildcon,Rahul Sharma,East,Bihar,Long Steel,Structural Steel,472,52998,25015056,3257875.94
JSW-2022-0758,14-06-2022,24-06-2022,KEC International,Sneha Reddy,West,Gujarat,Long Steel,TMT Bars,489,60431,29550759,2795898.83
JSW-2022-0759,07-12-2022,21-12-2022,Ashoka Buildcon,Rahul Sharma,North,Haryana,Flat Steel,Color Coated Sheets,251,72063,18087813,3418136.92
JSW-2022-0760,15-07-2023,29-07-2023,KEC International,Sneha Reddy,South,Telangana,Special Steel,Stainless Steel,190,72582,13790580,1935058.21
JSW-2022-0761,20-05-2022,23-05-2022,Ashoka Buildcon,Priya Patel,North,Delhi,Special Steel,Tool Steel,104,74058,7702032,1298970.01
JSW-2022-0762,01-01-2024,16-01-2024,Shapoorji Pallonji,Vikram Nair,East,Jharkhand,Special Steel,Stainless Steel,66,55343,3652638,319388.62
JSW-2022-0763,05-12-2023,17-12-2023,KEC International,Amit Singh,West,Gujarat,Long Steel,Rails,457,53749,24563293,2188638.09
JSW-2022-0764,08-08-2023,14-08-2023,Larsen & Toubro,Rahul Sharma,South,Tamil Nadu,Long Steel,Structural Steel,103,70788,7291164,1323043.7
JSW-2022-0765,22-06-2022,25-06-2022,Ashoka Buildcon,Vikram Nair,Central,MP,Flat Steel,Color Coated Sheets,111,62156,6899316,1070699.15
JSW-2022-0766,04-08-2023,08-08-2023,Larsen & Toubro,Vikram Nair,West,Goa,Long Steel,Wire Rods,55,69112,3801160,287057.65
JSW-2022-0767,15-07-2022,30-07-2022,NCC Limited,Amit Singh,West,Gujarat,Special Steel,Alloy Steel,70,59711,4179770,656368.33
JSW-2022-0768,17-10-2022,31-10-2022,Afcons Infrastructure,Sneha Reddy,West,Gujarat,Flat Steel,Color Coated Sheets,448,58540,26225920,3671954.47
JSW-2022-0769,07-04-2023,13-04-2023,KEC International,Vikram Nair,South,Kerala,Flat Steel,Hot Rolled Coils,158,62157,9820806,837939.1
JSW-2022-0770,12-02-2023,25-02-2023,Afcons Infrastructure,Sneha Reddy,West,Maharashtra,Flat Steel,Color Coated Sheets,78,66184,5162352,1012646.33
